account_id,company_name,country,subregion,industry,employee_band,estimated_arr,segment,is_customer,account_status
4097,Juarez-Mitchell,IN,India,Healthcare,1-50,22600.0,SMB,0,Prospect
4098,"Smith, Miller and Morales",IN,India,E-commerce,51-200,61900.0,Mid-Market,1,Active
4099,Gonzalez Ltd,IN,India,Fintech,1-50,15200.0,SMB,0,Prospect
4100,"Freeman, Moore and Schwartz",IN,India,Education,501-2000,1241200.0,Enterprise,0,Active
4101,"Bryan, Wong and Young",IN,India,Education,1-50,27300.0,SMB,1,Active
4102,Allen-Keller,IN,India,E-commerce,51-200,12000.0,SMB,0,Active
4103,"Patel, Smith and Rios",IN,India,Media,201-500,10800.0,SMB,0,Inactive
4104,Carpenter-Whitehead,IN,India,Retail,51-200,245100.0,Mid-Market,0,Prospect
4105,Newman Ltd,IN,India,Retail,201-500,70500.0,Mid-Market,0,Prospect
4106,Elliott Group,IN,India,E-commerce,1-50,23600.0,SMB,0,Prospect
4107,"Carpenter, Davenport and Fitzgerald",IN,India,Professional Services,51-200,27000.0,SMB,0,Inactive
4108,Sanchez and Sons,IN,India,Education,1-50,22200.0,SMB,1,Active
4109,"Turner, Hunter and Weaver",IN,India,SaaS,501-2000,212100.0,Mid-Market,0,Active
4110,Ferguson Group,IN,India,Education,51-200,49000.0,SMB,0,Prospect
4111,"Ward, Carson and Flores",IN,India,SaaS,201-500,98900.0,Mid-Market,0,Active
4112,Murillo-Serrano,IN,India,E-commerce,2001+,1715800.0,Enterprise,0,Active
4113,Little LLC,IN,India,Professional Services,501-2000,176300.0,Mid-Market,0,Prospect
4114,Santos Group,IN,India,Fintech,201-500,131800.0,Mid-Market,1,Inactive
4115,Brown LLC,IN,India,Education,501-2000,212900.0,Mid-Market,0,Prospect
4116,"Williams, Beck and Palmer",IN,India,Manufacturing,201-500,195300.0,Mid-Market,0,Prospect
4117,Ross-Cook,IN,India,Retail,201-500,635800.0,Enterprise,1,Active
4118,White PLC,IN,India,Logistics,201-500,43600.0,SMB,0,Active
4119,Nguyen-Kline,IN,India,SaaS,201-500,96300.0,Mid-Market,0,Prospect
4120,Jimenez Group,IN,India,SaaS,1-50,6700.0,SMB,1,Active
4121,Foster-Lynn,IN,India,SaaS,51-200,18300.0,SMB,0,Active
4122,"Lawrence, Long and Davidson",IN,India,Media,1-50,41400.0,SMB,0,Active
4123,"Rose, Wallace and House",IN,India,SaaS,501-2000,516800.0,Enterprise,0,Prospect
4124,"Aguirre, Mathis and Walker",IN,India,Manufacturing,51-200,55500.0,Mid-Market,0,Inactive
4125,Shelton-Lane,IN,India,Professional Services,1-50,47400.0,SMB,0,Active
4126,Romero-Butler,IN,India,Education,1-50,41700.0,SMB,0,Active
4127,Stephenson-Montoya,IN,India,Retail,51-200,24200.0,SMB,0,Churned
4128,Ball Inc,IN,India,Fintech,1-50,46600.0,SMB,1,Active
4129,"Lawson, Schmidt and Reynolds",IN,India,E-commerce,501-2000,1304500.0,Enterprise,0,Prospect
4130,Ballard Inc,IN,India,Manufacturing,201-500,6700.0,SMB,1,Active
4131,Becker LLC,IN,India,Retail,51-200,18500.0,SMB,0,Prospect
4132,"Roberts, Fox and Oneill",IN,India,Fintech,1-50,28300.0,SMB,0,Active
4133,Chambers Group,IN,India,Media,501-2000,1862400.0,Enterprise,0,Prospect
4134,Delacruz LLC,IN,India,Manufacturing,501-2000,1589100.0,Enterprise,0,Prospect
4135,"Johnson, Dyer and Burke",IN,India,Fintech,501-2000,213200.0,Mid-Market,0,Active
4136,"Burgess, Kelley and Foster",IN,India,Professional Services,1-50,36700.0,SMB,1,Active
4137,Taylor-Roth,IN,India,Logistics,1-50,9200.0,SMB,1,Churned
4138,"Conley, Miller and Scott",IN,India,Retail,51-200,134600.0,Mid-Market,0,Prospect
4139,"Lin, Adams and Fisher",IN,India,E-commerce,501-2000,196100.0,Mid-Market,0,Inactive
4140,Maldonado Group,IN,India,Healthcare,51-200,9900.0,SMB,1,Active
4141,"Huff, Graves and Gilbert",IN,India,Professional Services,201-500,5100.0,SMB,1,Active
4142,"Mason, Kelley and Kramer",IN,India,Professional Services,1-50,23200.0,SMB,0,Prospect
4143,"Bell, Holland and Arroyo",IN,India,Manufacturing,1-50,25500.0,SMB,0,Churned
4144,"Harding, Ellis and Brown",IN,India,Healthcare,201-500,81000.0,Mid-Market,0,Active
4145,Oconnor PLC,IN,India,E-commerce,201-500,125200.0,Mid-Market,0,Prospect
4146,Watkins-Watts,IN,India,Healthcare,201-500,127600.0,Mid-Market,1,Active
4147,"Davidson, Edwards and Oliver",IN,India,Media,201-500,40600.0,SMB,0,Prospect
4148,"Wolf, Mueller and Peterson",IN,India,Logistics,51-200,21400.0,SMB,0,Prospect
4149,Rodriguez-Rodriguez,IN,India,Education,51-200,10300.0,SMB,0,Active
4150,Green-Ferguson,IN,India,Professional Services,501-2000,899200.0,Enterprise,0,Active
4151,"Foley, Wheeler and Hunter",IN,India,Media,51-200,47200.0,SMB,0,Active
4152,Kelly LLC,IN,India,Fintech,201-500,96200.0,Mid-Market,0,Active
4153,Jones-Rodriguez,IN,India,SaaS,201-500,38600.0,SMB,0,Active
4154,Moore Inc,IN,India,Fintech,1-50,46600.0,SMB,1,Active
4155,Pearson Inc,IN,India,Fintech,51-200,200000.0,Mid-Market,0,Active
4156,Johnson LLC,IN,India,Retail,1-50,16600.0,SMB,0,Prospect
4157,Tate PLC,IN,India,Retail,1-50,8900.0,SMB,1,Active
4158,"Thompson, Fisher and Williams",IN,India,Professional Services,501-2000,88600.0,Mid-Market,0,Inactive
4159,"Boone, Sloan and Chang",IN,India,Education,501-2000,187300.0,Mid-Market,0,Prospect
4160,"Bartlett, Gray and Morrow",IN,India,Retail,1-50,35300.0,SMB,1,Active
4161,Hines-Cantu,IN,India,Education,201-500,45000.0,SMB,0,Active
4162,"Wiggins, Martin and Barnett",IN,India,Retail,201-500,1518100.0,Enterprise,0,Churned
4163,Diaz Ltd,IN,India,Education,51-200,54200.0,Mid-Market,1,Active
4164,Singh-Anderson,IN,India,SaaS,51-200,22300.0,SMB,0,Prospect
4165,"Guzman, Franklin and Moody",IN,India,Education,1-50,16800.0,SMB,0,Prospect
4166,Valencia Ltd,IN,India,Manufacturing,51-200,33200.0,SMB,0,Inactive
4167,Kim and Sons,IN,India,Healthcare,201-500,79500.0,Mid-Market,0,Prospect
4168,Lindsey-Malone,IN,India,Education,2001+,494800.0,Enterprise,0,Prospect
4169,Ellis-Nunez,IN,India,Professional Services,2001+,555900.0,Enterprise,0,Prospect
4170,Meza Ltd,IN,India,Manufacturing,51-200,83100.0,Mid-Market,0,Prospect
4171,Brooks LLC,IN,India,Education,51-200,28400.0,SMB,0,Churned
4172,"Turner, Velasquez and Hall",IN,India,Healthcare,201-500,44200.0,SMB,1,Active
4173,Ruiz-Navarro,IN,India,Media,51-200,16600.0,SMB,0,Active
4174,"Robinson, Powell and Martinez",IN,India,SaaS,51-200,20000.0,SMB,0,Prospect
4175,"Cook, Moore and Harvey",IN,India,E-commerce,201-500,83400.0,Mid-Market,0,Prospect
4176,"Bullock, White and Hernandez",IN,India,Healthcare,1-50,36000.0,SMB,0,Churned
4177,Williams-Castro,IN,India,SaaS,201-500,23600.0,SMB,0,Inactive
4178,Campbell Group,IN,India,Professional Services,1-50,19600.0,SMB,0,Active
4179,"White, Simon and Valdez",IN,India,Media,51-200,32900.0,SMB,0,Prospect
4180,"Wiggins, Richards and Richardson",IN,India,Fintech,1-50,21200.0,SMB,0,Prospect
4181,Conner and Sons,IN,India,Healthcare,51-200,25300.0,SMB,1,Inactive
4182,"Cole, Long and Mcdonald",IN,India,Logistics,501-2000,1048100.0,Enterprise,0,Active
4183,Anderson LLC,IN,India,Retail,501-2000,1060300.0,Enterprise,0,Inactive
4184,Bennett Ltd,IN,India,Logistics,51-200,82100.0,Mid-Market,0,Prospect
4185,"Robles, Parrish and Lang",IN,India,E-commerce,2001+,306100.0,Enterprise,0,Prospect
4186,Lang-Cruz,IN,India,E-commerce,501-2000,1227600.0,Enterprise,0,Churned
4187,Walsh Ltd,IN,India,Media,51-200,26200.0,SMB,0,Active
4188,Smith and Sons,IN,India,E-commerce,201-500,246300.0,Mid-Market,0,Active
4189,"Moreno, Williams and Rodriguez",IN,India,E-commerce,51-200,5300.0,SMB,0,Prospect
4190,"Santiago, Everett and Todd",IN,India,Education,1-50,35300.0,SMB,0,Inactive
4191,"Adkins, Reeves and West",IN,India,Logistics,1-50,19700.0,SMB,0,Active
4192,Evans-Ballard,IN,India,Fintech,501-2000,53900.0,Mid-Market,0,Active
4193,Cooper-Espinoza,IN,India,Healthcare,201-500,203700.0,Mid-Market,0,Prospect
4194,King PLC,IN,India,SaaS,201-500,23800.0,SMB,0,Active
4195,Norman and Sons,IN,India,E-commerce,51-200,155800.0,Mid-Market,0,Prospect
4196,Walsh-Williams,IN,India,Professional Services,51-200,25600.0,SMB,0,Churned
4197,Simon-Sanchez,IN,India,Education,501-2000,162100.0,Mid-Market,0,Inactive
4198,Brown and Sons,IN,India,Media,51-200,42800.0,SMB,0,Prospect
4199,Hanna Ltd,IN,India,Fintech,1-50,14300.0,SMB,0,Churned
4200,Griffin LLC,IN,India,Retail,1-50,24600.0,SMB,0,Active
4201,Moss-Kennedy,IN,India,Fintech,51-200,38000.0,SMB,1,Active
4202,Small-Mason,IN,India,SaaS,201-500,11400.0,SMB,0,Active
4203,Flores-Dawson,IN,India,Education,1-50,10400.0,SMB,0,Prospect
4204,Cunningham LLC,IN,India,Logistics,1-50,37300.0,SMB,0,Active
4205,"Bradford, Miller and Montgomery",IN,India,SaaS,1-50,16000.0,SMB,0,Churned
4206,"Smith, Ray and Cruz",IN,India,Healthcare,201-500,29700.0,SMB,0,Prospect
4207,Holder Group,IN,India,Education,2001+,1545300.0,Enterprise,0,Active
4208,"Colon, Johnson and Snyder",IN,India,Fintech,501-2000,1555800.0,Enterprise,0,Active
4209,"Miller, Vaughn and Lutz",IN,India,Education,1-50,19800.0,SMB,0,Prospect
4210,Jenkins-Shepard,IN,India,Fintech,51-200,36700.0,SMB,0,Active
4211,"Willis, Thompson and Evans",IN,India,Logistics,201-500,31400.0,SMB,1,Churned
4212,Gonzales PLC,IN,India,Manufacturing,51-200,168600.0,Mid-Market,0,Active
4213,Buchanan-Walker,IN,India,Manufacturing,1-50,49600.0,SMB,0,Active
4214,Mitchell-Davis,IN,India,Media,1-50,13100.0,SMB,0,Prospect
4215,Banks-Harper,IN,India,Media,201-500,32000.0,SMB,1,Active
4216,"Burns, Greene and Peters",IN,India,Manufacturing,1-50,18700.0,SMB,0,Active
4217,James-Jones,IN,India,Logistics,51-200,186600.0,Mid-Market,0,Prospect
4218,"Proctor, Rogers and Kirby",IN,India,E-commerce,2001+,318200.0,Enterprise,0,Prospect
4219,Torres-Wilson,IN,India,SaaS,1-50,14200.0,SMB,0,Prospect
4220,Wolfe PLC,IN,India,Retail,501-2000,592600.0,Enterprise,0,Active
4221,Adkins LLC,IN,India,Fintech,1-50,49500.0,SMB,0,Active
4222,Turner Group,IN,India,Professional Services,201-500,164400.0,Mid-Market,0,Prospect
4223,Long Inc,IN,India,Healthcare,201-500,33500.0,SMB,0,Churned
4224,Richardson-Taylor,IN,India,E-commerce,51-200,26900.0,SMB,0,Inactive
4225,Moore Inc,IN,India,Fintech,201-500,242600.0,Mid-Market,0,Inactive
4226,"Bowman, Guerra and Mcgrath",IN,India,Professional Services,201-500,243800.0,Mid-Market,0,Active
4227,Wilson-Burns,IN,India,Professional Services,1-50,26200.0,SMB,0,Prospect
4228,Ware-Shaw,IN,India,Manufacturing,201-500,112500.0,Mid-Market,0,Active
4229,"Ramsey, Jacobs and Pearson",IN,India,Education,1-50,48300.0,SMB,0,Prospect
4230,"Williams, Valentine and Fuentes",IN,India,Media,1-50,39700.0,SMB,0,Active
4231,Santana Inc,IN,India,Healthcare,501-2000,441000.0,Enterprise,0,Prospect
4232,Haney-Garcia,IN,India,Professional Services,1-50,46400.0,SMB,0,Active
4233,"Doyle, White and Williams",IN,India,Logistics,51-200,32300.0,SMB,0,Inactive
4234,Jenkins-Best,IN,India,Retail,51-200,15000.0,SMB,0,Prospect
4235,Hale PLC,IN,India,SaaS,201-500,28700.0,SMB,0,Active
4236,Bean Ltd,IN,India,Media,51-200,188700.0,Mid-Market,0,Prospect
4237,Harris-Lopez,IN,India,SaaS,2001+,414400.0,Enterprise,0,Active
4238,Smith-Reynolds,IN,India,Retail,1-50,29100.0,SMB,0,Active
4239,Figueroa PLC,IN,India,E-commerce,1-50,15600.0,SMB,0,Prospect
4240,Chase Ltd,IN,India,E-commerce,51-200,58600.0,Mid-Market,1,Churned
4241,Rivas PLC,IN,India,Fintech,1-50,12100.0,SMB,0,Prospect
4242,Richards Inc,IN,India,E-commerce,51-200,12000.0,SMB,1,Active
4243,Romero-Jackson,IN,India,SaaS,1-50,26900.0,SMB,0,Active
4244,Sexton PLC,IN,India,E-commerce,201-500,112800.0,Mid-Market,0,Churned
4245,Meyers-Hernandez,IN,India,Manufacturing,1-50,10100.0,SMB,0,Churned
4246,Horton-Allen,IN,India,Retail,51-200,41000.0,SMB,0,Active
4247,Wells-Gardner,IN,India,SaaS,2001+,1294900.0,Enterprise,0,Prospect
4248,Sandoval-Richardson,IN,India,E-commerce,1-50,24700.0,SMB,0,Active
4249,Fields-Newman,IN,India,Logistics,201-500,176500.0,Mid-Market,0,Inactive
4250,Campbell PLC,IN,India,Professional Services,201-500,237400.0,Mid-Market,0,Churned
4251,"Hudson, King and Rodriguez",IN,India,Media,1-50,48600.0,SMB,0,Active
4252,Maxwell LLC,IN,India,E-commerce,201-500,171100.0,Mid-Market,0,Active
4253,Anderson PLC,IN,India,Education,51-200,49400.0,SMB,0,Active
4254,"Jones, Martinez and Kelly",IN,India,E-commerce,51-200,13000.0,SMB,0,Prospect
4255,"Guzman, Brown and Fischer",IN,India,Professional Services,51-200,162600.0,Mid-Market,0,Active
4256,Carter-Meadows,IN,India,SaaS,1-50,20200.0,SMB,0,Prospect
4257,Friedman Ltd,IN,India,Fintech,1-50,46200.0,SMB,0,Churned
4258,Mckinney PLC,IN,India,Media,51-200,14300.0,SMB,0,Prospect
4259,Cole-Anderson,IN,India,Retail,201-500,45200.0,SMB,0,Prospect
4260,"Mason, Brooks and Robertson",IN,India,Fintech,501-2000,201000.0,Mid-Market,0,Prospect
4261,Howell Inc,IN,India,Logistics,51-200,22000.0,SMB,0,Active
4262,Rollins-Clarke,IN,India,Retail,1-50,8800.0,SMB,0,Prospect
4263,Johnson-Smith,IN,India,Media,201-500,152200.0,Mid-Market,0,Active
4264,"Perez, Kirby and Jones",IN,India,Media,1-50,32900.0,SMB,0,Prospect
4265,"Scott, Garza and Patterson",IN,India,Retail,51-200,236700.0,Mid-Market,0,Active
4266,"Wilkerson, Nixon and Shelton",IN,India,Manufacturing,201-500,1966500.0,Enterprise,0,Prospect
4267,Phelps LLC,IN,India,Manufacturing,51-200,23900.0,SMB,0,Prospect
4268,"Lopez, Wong and Woods",IN,India,Education,1-50,43000.0,SMB,0,Active
4269,Collier-Velazquez,IN,India,Logistics,1-50,36300.0,SMB,0,Active
4270,Garcia-Harrison,IN,India,Retail,51-200,29800.0,SMB,0,Prospect
4271,Warner-Peters,IN,India,Media,51-200,5200.0,SMB,0,Inactive
4272,Gonzalez-Miller,IN,India,Retail,201-500,44000.0,SMB,1,Churned
4273,"Dunn, Howell and Cannon",IN,India,Professional Services,501-2000,518000.0,Enterprise,0,Active
4274,Wilson Ltd,IN,India,Education,201-500,49500.0,SMB,0,Active
4275,Barber Group,IN,India,Retail,1-50,6200.0,SMB,0,Active
4276,"Curtis, Cherry and Smith",IN,India,Healthcare,51-200,22400.0,SMB,0,Active
4277,"Neal, Hudson and Strickland",IN,India,Professional Services,201-500,242700.0,Mid-Market,0,Inactive
4278,Munoz and Sons,IN,India,E-commerce,51-200,11500.0,SMB,0,Active
4279,Terry-Mueller,IN,India,Fintech,1-50,35800.0,SMB,0,Prospect
4280,"Odonnell, Scott and Trevino",IN,India,Manufacturing,201-500,66900.0,Mid-Market,0,Prospect
4281,Taylor Inc,IN,India,Education,51-200,5100.0,SMB,0,Prospect
4282,"Gomez, Franco and Rivas",IN,India,SaaS,51-200,70600.0,Mid-Market,0,Prospect
4283,"Guzman, Erickson and Jordan",IN,India,Logistics,51-200,61600.0,Mid-Market,0,Prospect
4284,Monroe-Price,IN,India,SaaS,1-50,25400.0,SMB,0,Inactive
4285,Phillips-George,IN,India,Media,2001+,410300.0,Enterprise,0,Active
4286,Hopkins Inc,IN,India,Logistics,201-500,149300.0,Mid-Market,1,Active
4287,Castillo-Wilson,IN,India,Healthcare,51-200,34900.0,SMB,0,Prospect
4288,Foley-Bishop,IN,India,Logistics,51-200,5500.0,SMB,0,Prospect
4289,Reid PLC,IN,India,Healthcare,51-200,25700.0,SMB,0,Churned
4290,"Walker, Espinoza and Buchanan",IN,India,E-commerce,201-500,44000.0,SMB,0,Active
4291,"Moore, Harmon and Harrison",IN,India,E-commerce,51-200,34800.0,SMB,0,Active
4292,Lewis-Ramsey,IN,India,Manufacturing,1-50,23200.0,SMB,0,Active
4293,"Reese, Durham and Rodgers",IN,India,Healthcare,2001+,1627100.0,Enterprise,1,Active
4294,"Simpson, Johnson and West",IN,India,Education,51-200,40100.0,SMB,0,Inactive
4295,Vargas-Benson,IN,India,Education,201-500,204300.0,Mid-Market,0,Prospect
4296,Davis-Gomez,IN,India,Manufacturing,201-500,114000.0,Mid-Market,1,Active
4297,"Lewis, Johnson and Green",IN,India,Manufacturing,201-500,154200.0,Mid-Market,0,Prospect
4298,"Pratt, Burke and Ballard",IN,India,Retail,1-50,6600.0,SMB,0,Prospect
4299,Baker-Cervantes,IN,India,SaaS,51-200,38100.0,SMB,0,Active
4300,Webb-Macdonald,IN,India,Professional Services,51-200,16600.0,SMB,0,Churned
4301,Williams-Kaiser,IN,India,Logistics,51-200,10200.0,SMB,1,Active
4302,Garcia Ltd,IN,India,Logistics,501-2000,688000.0,Enterprise,0,Prospect
4303,Gallegos-Smith,IN,India,Healthcare,201-500,65300.0,Mid-Market,0,Active
4304,"Blackburn, Skinner and Morrison",IN,India,Retail,201-500,140800.0,Mid-Market,0,Prospect
4305,Vasquez-Castillo,IN,India,E-commerce,51-200,58000.0,Mid-Market,0,Inactive
4306,Allison Inc,IN,India,Logistics,51-200,47700.0,SMB,0,Active
4307,Jones-Gomez,IN,India,Retail,51-200,12400.0,SMB,0,Churned
4308,Powell-Pennington,IN,India,Manufacturing,51-200,78200.0,Mid-Market,0,Active
4309,"Tran, Miller and Robinson",IN,India,Fintech,1-50,22400.0,SMB,0,Churned
4310,"Robinson, Jackson and Morris",IN,India,Fintech,201-500,233800.0,Mid-Market,0,Prospect
4311,Pierce PLC,IN,India,Logistics,1-50,25600.0,SMB,0,Prospect
4312,Cummings LLC,IN,India,Professional Services,1-50,45400.0,SMB,0,Prospect
4313,Wolfe Group,IN,India,Logistics,1-50,29400.0,SMB,0,Active
4314,"Harper, Fisher and Mason",IN,India,Professional Services,501-2000,201700.0,Mid-Market,0,Active
4315,Smith-Wang,IN,India,SaaS,201-500,166200.0,Mid-Market,0,Churned
4316,Freeman Group,IN,India,Professional Services,501-2000,1011200.0,Enterprise,0,Churned
4317,"Hall, French and Glenn",IN,India,Manufacturing,51-200,45300.0,SMB,1,Active
4318,"Aguilar, Austin and Dunlap",IN,India,Education,51-200,145700.0,Mid-Market,0,Prospect
4319,Rogers-Lee,IN,India,E-commerce,501-2000,372300.0,Enterprise,0,Inactive
4320,Wells-Morgan,IN,India,Logistics,501-2000,62400.0,Mid-Market,0,Prospect
4321,"Walker, Bryant and Ford",IN,India,E-commerce,201-500,44000.0,SMB,0,Active
4322,Hall-Leonard,IN,India,E-commerce,1-50,18500.0,SMB,0,Inactive
4323,"Peterson, Hood and Horne",IN,India,Logistics,51-200,23600.0,SMB,0,Inactive
4324,"Crane, Jackson and Molina",IN,India,Retail,51-200,7800.0,SMB,0,Active
4325,Rodriguez PLC,IN,India,SaaS,51-200,43100.0,SMB,0,Prospect
4326,Flynn LLC,IN,India,Logistics,201-500,19400.0,SMB,0,Prospect
4327,Sellers PLC,IN,India,SaaS,1-50,20900.0,SMB,0,Active
4328,"Chang, Thomas and Castillo",IN,India,E-commerce,51-200,29800.0,SMB,0,Active
4329,Anderson Inc,IN,India,Education,201-500,6900.0,SMB,0,Prospect
4330,"Clayton, Knapp and Salazar",IN,India,Manufacturing,1-50,27600.0,SMB,0,Prospect
4331,Fernandez-Bass,IN,India,E-commerce,51-200,115700.0,Mid-Market,1,Active
4332,Moore LLC,IN,India,SaaS,201-500,38000.0,SMB,0,Active
4333,Fuller-Lambert,IN,India,Media,201-500,238900.0,Mid-Market,0,Active
4334,Parker-Murphy,IN,India,E-commerce,201-500,11100.0,SMB,0,Prospect
4335,"Johnson, Morris and Armstrong",IN,India,SaaS,1-50,25800.0,SMB,1,Active
4336,Carey-Scott,IN,India,SaaS,1-50,15200.0,SMB,0,Churned
4337,"Chang, Jarvis and Parker",IN,India,Logistics,51-200,29200.0,SMB,0,Prospect
4338,"Edwards, Mcgrath and Thompson",IN,India,Media,1-50,45100.0,SMB,0,Active
4339,Dennis-Sanchez,IN,India,Logistics,1-50,39500.0,SMB,0,Active
4340,Mejia Inc,IN,India,E-commerce,51-200,47400.0,SMB,0,Prospect
4341,Reed-Morales,IN,India,E-commerce,51-200,41700.0,SMB,0,Active
4342,Rhodes Ltd,IN,India,Education,1-50,37700.0,SMB,0,Active
4343,Nguyen Inc,IN,India,Manufacturing,2001+,1642600.0,Enterprise,0,Prospect
4344,Bryant Ltd,IN,India,Professional Services,51-200,26500.0,SMB,0,Active
4345,"Riggs, Simmons and Reyes",IN,India,Education,1-50,43900.0,SMB,0,Active
4346,"Morris, Anderson and Ruiz",IN,India,Manufacturing,201-500,5500.0,SMB,0,Prospect
4347,"Estrada, Brown and Trujillo",IN,India,E-commerce,1-50,15300.0,SMB,0,Prospect
4348,Mcmillan-Estrada,IN,India,SaaS,51-200,19900.0,SMB,0,Inactive
4349,Henderson LLC,IN,India,Professional Services,201-500,97800.0,Mid-Market,0,Prospect
4350,Keller-Campos,IN,India,Professional Services,201-500,988100.0,Enterprise,0,Prospect
4351,Duncan LLC,IN,India,Healthcare,201-500,8800.0,SMB,1,Active
4352,Murphy Group,IN,India,Education,501-2000,98300.0,Mid-Market,0,Prospect
4353,Hunter LLC,IN,India,Retail,1-50,16100.0,SMB,0,Active
4354,Avery Ltd,IN,India,Media,201-500,35300.0,SMB,0,Active
4355,Monroe-Rogers,IN,India,Media,201-500,89500.0,Mid-Market,1,Active
4356,Meyer-Lane,IN,India,Professional Services,1-50,39500.0,SMB,0,Inactive
4357,Bartlett Group,IN,India,Logistics,201-500,123600.0,Mid-Market,0,Prospect
4358,"Smith, Hoffman and Torres",IN,India,Logistics,51-200,20400.0,SMB,0,Active
4359,Davis Inc,IN,India,Fintech,201-500,98000.0,Mid-Market,0,Prospect
4360,"Barr, Winters and Reynolds",IN,India,Fintech,201-500,28100.0,SMB,0,Active
4361,"Riley, Guzman and Harrell",IN,India,Logistics,51-200,47400.0,SMB,0,Prospect
4362,"Dawson, Mitchell and White",IN,India,Retail,201-500,62300.0,Mid-Market,0,Prospect
4363,Miles-Jones,IN,India,E-commerce,201-500,64900.0,Mid-Market,1,Active
4364,Williams Ltd,IN,India,SaaS,1-50,45800.0,SMB,0,Active
4365,"Johnson, Ramirez and Vaughn",IN,India,Manufacturing,1-50,41300.0,SMB,0,Prospect
4366,Cooper Ltd,IN,India,Healthcare,51-200,28100.0,SMB,0,Churned
4367,Keith PLC,IN,India,Manufacturing,201-500,98400.0,Mid-Market,1,Active
4368,"Carrillo, Klein and Jones",IN,India,Manufacturing,51-200,36600.0,SMB,0,Inactive
4369,Armstrong-Carpenter,IN,India,SaaS,51-200,9100.0,SMB,1,Active
4370,"Nicholson, Raymond and Santos",IN,India,SaaS,201-500,182000.0,Mid-Market,0,Prospect
4371,Cain Inc,IN,India,Healthcare,51-200,41800.0,SMB,0,Active
4372,Whitney-Smith,IN,India,Fintech,1-50,23300.0,SMB,0,Active
4373,Booker Group,IN,India,Logistics,201-500,198200.0,Mid-Market,0,Prospect
4374,Boyer-Green,IN,India,Media,51-200,14600.0,SMB,0,Prospect
4375,Holder-Miller,IN,India,Fintech,1-50,8900.0,SMB,0,Active
4376,"Nash, Sullivan and Anderson",IN,India,Fintech,1-50,12400.0,SMB,0,Active
4377,Davis-Gibson,IN,India,Retail,201-500,18000.0,SMB,0,Active
4378,Levy Inc,IN,India,Manufacturing,51-200,34000.0,SMB,0,Prospect
4379,Kim LLC,IN,India,SaaS,51-200,10300.0,SMB,0,Prospect
4380,Oliver LLC,IN,India,Healthcare,1-50,14800.0,SMB,0,Prospect
4381,Colon-Dixon,IN,India,Media,51-200,11800.0,SMB,0,Prospect
4382,"Larson, Guerra and Taylor",IN,India,Media,2001+,1954100.0,Enterprise,0,Active
4383,Mills-Stafford,IN,India,Fintech,51-200,34500.0,SMB,0,Active
4384,Holmes-Liu,IN,India,E-commerce,201-500,19400.0,SMB,0,Prospect
4385,Thomas Inc,IN,India,Education,51-200,247200.0,Mid-Market,0,Prospect
4386,Chaney-Thompson,IN,India,SaaS,2001+,384100.0,Enterprise,0,Inactive
4387,Montgomery-Chapman,IN,India,E-commerce,1-50,38800.0,SMB,0,Prospect
4388,Bell Group,IN,India,Healthcare,51-200,22000.0,SMB,0,Active
4389,"Lawrence, Boyd and Morgan",IN,India,SaaS,201-500,1131700.0,Enterprise,0,Prospect
4390,Marquez and Sons,IN,India,Healthcare,201-500,188000.0,Mid-Market,0,Active
4391,Jenkins-Smith,IN,India,Logistics,201-500,91200.0,Mid-Market,0,Active
4392,Durham PLC,IN,India,Healthcare,51-200,31900.0,SMB,0,Prospect
4393,Washington-Martinez,IN,India,Logistics,501-2000,683700.0,Enterprise,1,Inactive
4394,"Scott, Estes and Austin",IN,India,Retail,501-2000,166000.0,Mid-Market,1,Active
4395,"Jones, Cooper and Rojas",IN,India,Education,1-50,13200.0,SMB,0,Prospect
4396,"Spencer, Lopez and Hoffman",IN,India,Retail,51-200,205700.0,Mid-Market,0,Prospect
4397,Miller-Henry,IN,India,Professional Services,1-50,34300.0,SMB,0,Prospect
4398,Williamson-Jackson,IN,India,E-commerce,201-500,28600.0,SMB,0,Prospect
4399,Fox and Sons,IN,India,Healthcare,1-50,20200.0,SMB,0,Prospect
4400,"Mendez, Newton and Tran",IN,India,Retail,201-500,241000.0,Mid-Market,0,Churned
4401,Jones-Johnson,IN,India,Media,201-500,97000.0,Mid-Market,0,Active
4402,"Johnson, Pham and White",IN,India,SaaS,51-200,30300.0,SMB,0,Active
4403,Christian-Scott,IN,India,Education,1-50,15600.0,SMB,0,Active
4404,Gonzalez-Alvarado,IN,India,Media,201-500,38200.0,SMB,0,Inactive
4405,Vasquez Ltd,IN,India,Professional Services,1-50,23000.0,SMB,0,Prospect
4406,Banks and Sons,IN,India,Fintech,1-50,6700.0,SMB,0,Active
4407,"Cook, Smith and Richmond",IN,India,Fintech,201-500,103900.0,Mid-Market,0,Active
4408,Smith-Jones,IN,India,Fintech,501-2000,190600.0,Mid-Market,1,Active
4409,Beasley and Sons,IN,India,Retail,201-500,46300.0,SMB,0,Active
4410,"Rocha, Olson and Green",IN,India,Manufacturing,51-200,38700.0,SMB,0,Prospect
4411,Sharp-Andrews,IN,India,Education,201-500,1842100.0,Enterprise,0,Churned
4412,Ruiz LLC,IN,India,Fintech,2001+,1900400.0,Enterprise,0,Inactive
4413,Lopez-Smith,IN,India,Logistics,501-2000,89700.0,Mid-Market,0,Prospect
